Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
STMM,F25T,TRAINLINE PLC,GB00BKDTK925,BKDTK92,DE,SHRS,GBX,TP_14,TM_46,GB,TRN,TRAINLINE,ORD 1P,3000,3,10,34183084,35318885,23/09/2019
STMM,F25T,AIRTEL AFRICA PLC,GB00BKDRYJ47,BKDRYJ4,DE,SHRS,GBX,TP_14,TM_45,GB,AAF,AIRTEL AFRICA,ORD USD0.50,30000,3,10,4160067,4325149,23/09/2019
STMM,F25T,HELIOS TOWERS PLC,GB00BJVQC708,BJVQC70,DE,SHRS,GBX,TP_14,TM_45,GB,HTWS,HELIOS TOWERS,ORD 1P,5000,3,10,4453587,4191611,23/12/2019
STMM,F25T,VECTURA GROUP PLC,GB00BKM2MW97,BKM2MW9,DE,SHRS,GBX,TP_14,TM_45,GB,VEC,VECTURA,ORD 0.0271P,20000,3,10,1480136,1480136,21/09/2020
STMM,F25T,NINETY ONE PLC,GB00BJHPLV88,BJHPLV8,DE,SHRS,GBX,TP_14,TM_46,GB,N91,NINETY ONE PLC,ORD Â£0.000,3000,3,10,6062281,6061296,16/03/2020
STMM,F25T,ASTON MARTIN LAGONDA GLOBAL HOLDING,GB00BN7CG237,BN7CG23,DE,SHRS,GBX,TP_14,TM_47,GB,AML,ASTON MARTIN,ORD GBP0.10,300,3,10,480119696,23525140,14/12/2020
,,,,,,,,,,,,,,,,,,,
GES1,GE10,PHILIP MORRIS INTERNATIONAL INC,US7181721090,B43TD46,IE,SHRS,USD,TP_39,TM_48,GB,0M8V,PHILIP MORRIS I,PHILIP MORRIS INT ORD (CDI),75,.01,10,35296807,35296807,04/12/2017
GES1,GE10,PROCTER & GAMBLE CO,US7427181091,B10SPF0,IE,SHRS,USD,TP_39,TM_48,GB,0NOF,PROCTER & GAMBL,PROCTER & GAMBLE ORD (CDI),50,.01,10,77261189,77261189,04/12/2017
GES1,GE10,MERCK & CO INC,US58933Y1055,B56DS36,IE,SHRS,USD,TP_39,TM_44,GB,0QAH,MERCK & CO ORD,MERCK & CO ORD (CDI),75,.01,10,55932957,55932957,04/12/2017
GES1,GE10,FORD MOTOR CO,US3453708600,0958712,IE,SHRS,USD,TP_39,TM_48,GB,0P4F,FORD MOTOR ORD,FORD MOTOR ORD (CDI),750,.01,10,12425272,12425272,04/12/2017
GES1,GE10,PEPSICO INC,US7134481081,BKJ91Q0,IE,SHRS,USD,TP_39,TM_48,GB,0QOS,PEPSICO ORD,PEPSICO ORD (CDI),50,.01,10,58530573,58530573,04/12/2017
GES1,GE10,VERIZON COMMUNICATIONS INC,US92343V1044,0089560,IE,SHRS,USD,TP_39,TM_48,GB,0Q1S,VERIZON COMMUNI,VERIZON COMMUNICATIONS ORD (CDI),100,.01,10,67737045,67737045,04/12/2017
GES1,GE10,ABBOTT LABORATORIES,US0028241000,BYMPY19,IE,SHRS,USD,TP_39,TM_48,GB,0Q15,ABBOTT LABORATO,ABBOTT LABORATORIES ORD (CDI),75,.01,10,18536125,18536125,04/12/2017
GES1,GE10,PFIZER INC,US7170811035,0684705,IE,SHRS,USD,TP_39,TM_44,GB,0Q1N,PFIZER ORD,PFIZER ORD (CDI),150,.01,10,58158742,58158742,04/12/2017
GES1,GE10,BANK OF AMERICA CORP,US0605051046,0443713,IE,SHRS,USD,TP_39,TM_48,GB,0Q16,BANK OF AMERICA,BANK OF AMERICA ORD (CDI),200,.01,10,49356981,49356981,04/12/2017
GES1,GE10,JPMORGAN CHASE & CO,US46625H1005,BD39H69,IE,SHRS,USD,TP_39,TM_48,GB,0Q1F,JP MORGAN STK,JPMORGAN CHASE ORD (CDI),50,.01,10,89475702,89475702,04/12/2017
GES1,GE10,ALIBABA GROUP HOLDING LTD,US01609W1027,BF4LJZ1,IE,DPRS,USD,TP_39,TM_45,GB,0HCI,ALIBABA GROUP H,ALIBABA GROUP HOLDING ADR REP 1 (CDI),30,.01,10,67524574,67524574,12/02/2018
GES1,GE10,AMAZON.COM INC,US0231351067,B0YPX78,IE,SHRS,USD,TP_39,TM_48,GB,0R1O,AMAZON COM ORD,AMAZON COM ORD (CDI),3,.01,10,234263388,234263388,12/02/2018
GES1,GE10,APPLE INC,US0378331005,B0YQ5W0,IE,SHRS,USD,TP_39,TM_48,GB,0R2V,APPLE ORD,APPLE ORD (CDI),30,.01,10,320083770,320083770,12/02/2018
GES1,GE10,EXXON MOBIL CORP,US30231G1022,0327497,IE,SHRS,USD,TP_39,TM_48,GB,0R1M,EXXON MOBIL ORD,EXXON MOBIL ORD (CDI),100,.01,10,51572205,51572205,12/02/2018
GES1,GE10,FACEBOOK INC,US30303M1027,BSJC7H8,IE,SHRS,USD,TP_39,TM_48,GB,0QZI,FACEBOOK CL A O,FACEBOOK CLASS A  ORD (CDI),30,.01,10,153054888,153054888,12/02/2018
GES1,GE10,MICROSOFT CORP,US5949181045,B10RVH1,IE,SHRS,USD,TP_39,TM_48,GB,0QYP,MICROSOFT ORD,MICROSOFT ORD (CDI),50,.01,10,229954400,229954400,12/02/2018
GES1,GE10,TESLA INC,US88160R1014,BSJC712,IE,SHRS,USD,TP_39,TM_48,GB,0R0X,TESLA ORD,TESLA ORD (CDI),20,.01,10,31839817,31839817,08/01/2018
GES1,GE10,ALPHABET INC,US02079K1079,BF4LK47,IE,SHRS,USD,TP_39,TM_48,GB,0HD6,ALPHABET CL C O,ALPHABET ORD  CLASS C (CDI),5,.01,10,92020078,92020078,12/02/2018
GES1,GE10,ALPHABET INC,US02079K3059,BF4LK58,IE,SHRS,USD,TP_39,TM_48,GB,0RIH,ALPHABET CL A O,ALPHABET ORD  CLASS A (CDI),5,.01,10,130756365,130756365,12/02/2018
GES1,GE10,WALT DISNEY CO,US2546871060,B155VX6,IE,SHRS,USD,TP_39,TM_48,GB,0QZO,WALT DISNEY ORD,WALT DISNEY ORD (CDI),50,.01,10,71310785,71310785,12/02/2018
GES1,GE10,NETFLIX INC,US64110L1061,BSJC8M0,IE,SHRS,USD,TP_39,TM_48,GB,0QYI,NETFLIX ORD,NETFLIX ORD (CDI),20,.01,10,39154351,39154351,12/02/2018
GES1,GE10,PAYPAL HOLDINGS INC,US70450Y1038,BZ2YN38,IE,SHRS,USD,TP_39,TM_48,GB,0R9U,PAYPAL HOLDINGS,PAYPAL HOLDINGS ORD (CDI),50,.01,10,29562034,29562034,12/02/2018
GES1,GE10,TWITTER INC,US90184L1026,BSJC9B6,IE,SHRS,USD,TP_39,TM_48,GB,0QZB,TWITTER ORD,TWITTER ORD (CDI),150,.01,10,0,0,12/02/2018
GES1,GE10,AT&T INC,US00206R1023,B1151T6,IE,SHRS,USD,TP_39,TM_48,GB,0QZ1,AT&T ORD,AT&T ORD (CDI),150,.01,10,65059168,65059168,15/08/2017
GES1,GE10,AMGEN INC,US0311621009,B0YQ1M2,IE,SHRS,USD,TP_39,TM_48,GB,0R0T,AMGEN ORD,AMGEN ORD (CDI),30,.01,10,32025006,32025006,12/02/2018
GES1,GE10,BAIDU INC,US0567521085,BDDXNZ2,IE,DPRS,USD,TP_39,TM_45,GB,0HL1,BAIDU ADR REP 1,BAIDU ADR REPTG 1/10 ORD CLASS A (CDI),50,.01,10,15477805,15477805,27/03/2018
GES1,GE10,BERKSHIRE HATHAWAY INC,US0846707026,BSJC6M6,IE,SHRS,USD,TP_39,TM_48,GB,0R37,BERKSHIRE HATHW,BERKSHIRE HATHAWAY CLASS B (CDI),30,.01,10,69090173,69090173,12/02/2018
GES1,GE10,CHEVRON CORP,US1667641005,BSJC6T3,IE,SHRS,USD,TP_39,TM_48,GB,0R2Q,CHEVRON ORD,CHEVRON ORD (CDI),50,.01,10,42452600,42452600,26/01/2018
GES1,GE10,CISCO SYSTEMS INC,US17275R1023,B0Z88L5,IE,SHRS,USD,TP_39,TM_48,GB,0R0K,CISCO SYSTEMS O,CISCO SYSTEMS ORD (CDI),150,.01,10,64108245,64108245,12/02/2018
GES1,GE10,COCA-COLA CO,US1912161007,B0ZKV12,IE,SHRS,USD,TP_39,TM_48,GB,0QZK,COCA-COLA ORD,COCA-COLA ORD (CDI),100,.01,10,63904085,63904085,12/02/2018
GES1,GE10,COMCAST CORP,US20030N1019,B0ZC1Q3,IE,SHRS,USD,TP_39,TM_48,GB,0QYF,COMCAST CL A OR,COMCAST A ORD (CDI),150,.01,10,57053458,57053458,12/02/2018
GES1,GE10,GENERAL MOTORS CO,US37045V1008,BSJC7R8,IE,SHRS,USD,TP_39,TM_48,GB,0R0E,GENERAL MOTORS,GENERAL MOTORS ORD (CDI),150,.01,10,21949834,21949834,12/02/2018
GES1,GE10,GOLDMAN SACHS GROUP INC,US38141G1040,BSJC7T0,IE,SHRS,USD,TP_39,TM_48,GB,0R3G,GOLDMAN SACHS G,GOLDMAN SACHS GROUP ORD (CDI),30,.01,10,16053504,16053504,12/02/2018
GES1,GE10,HOME DEPOT INC,US4370761029,B103SH8,IE,SHRS,USD,TP_39,TM_48,GB,0R1G,HOME DEPOT ORD,HOME DEPOT ORD (CDI),30,.01,10,49640242,49640242,12/02/2018
GES1,GE10,INTEL CORP,US4581401001,B109296,IE,SHRS,USD,TP_39,TM_48,GB,0R24,INTEL ORD,INTEL CORPORATION ORD (CDI),100,.01,10,56063251,56063251,12/02/2018
GES1,GE10,JD.COM INC,US47215P1066,BDDXWM2,IE,DPRS,USD,TP_39,TM_44,GB,0JOQ,JD.COM ADR REP,JD.COM ADR REP 2 ORD  CLASS (CDI),200,.01,10,8570137,8570137,12/02/2018
GES1,GE10,JOHNSON & JOHNSON,US4781601046,B10G9V8,IE,SHRS,USD,TP_39,TM_48,GB,0R34,JOHNSON & JOHNS,JOHNSON & JOHNSON ORD (CDI),50,.01,10,84850523,84850523,12/02/2018
GES1,GE10,MASTERCARD INC,US57636Q1040,BSJC8D1,IE,SHRS,USD,TP_39,TM_48,GB,0R2Z,MASTERCARD CL A,MASTERCARD ORD  CLASS A (CDI),20,.01,10,71528405,71528405,12/02/2018
GES1,GE10,MCDONALD'S CORP,US5801351017,B10QPQ5,IE,SHRS,USD,TP_39,TM_48,GB,0R16,MCDONALD'S ORD,MCDONALD'S ORD (CDI),30,.01,10,45459576,45459576,12/02/2018
GES1,GE10,NIKE INC,US6541061031,BSJC8P3,IE,SHRS,USD,TP_39,TM_48,GB,0QZ6,NIKE CL B ORD,NIKE ORD  CLASS B (CDI),75,.01,10,36554438,36554438,12/02/2018
GES1,GE10,ORACLE CORP,US68389X1054,B10S3T0,IE,SHRS,USD,TP_39,TM_48,GB,0R1Z,ORACLE ORD,ORACLE ORD (CDI),100,.01,10,37104391,37104391,12/02/2018
GES1,GE10,SALESFORCE.COM INC,US79466L3024,BSJC916,IE,SHRS,USD,TP_39,TM_48,GB,0QYJ,SALESFORCE.COM,SALESFORCE.COM ORD (CDI),50,.01,10,24426894,24426894,12/02/2018
GES1,GE10,SNAP INC,US83304A1060,BF0BY94,IE,SHRS,USD,TP_39,TM_48,GB,0RNH,SNAP CL A ORD,SNAP ORD  CLASS A (CDI),500,.01,10,7012745,7012745,12/02/2018
GES1,GE10,UNITEDHEALTH GROUP INC,US91324P1021,BSJC9H2,IE,SHRS,USD,TP_39,TM_48,GB,0R0O,UNITEDHEALTH GR,UNITEDHEALTH GROUP ORD (CDI),30,.01,10,48466574,48466574,12/02/2018
GES1,GE10,VISA INC,US92826C8394,BSJC9L6,IE,SHRS,USD,TP_39,TM_48,GB,0QZ0,VISA CL A ORD,VISA ORD  CLASS A (CDI),30,.01,10,71438280,71438280,12/02/2018
GES1,GE10,WAL-MART STORES INC,US9311421039,B11SJG8,IE,SHRS,USD,TP_39,TM_48,GB,0R1W,WAL MART STORES,WALMART STORES ORD (CDI),50,.01,10,28506701,28506701,12/02/2018
GES1,GE10,NETEASE INC,US64110W1027,BYZH984,IE,DPRS,USD,TP_39,TM_43,GB,0K6G,NETEASE ADR REP,NETEASE ADR REP 25 ORD (CDI),20,.01,10,3562863,3562863,15/10/2019
GES1,GE10,EBAY INC,US2786421030,B0ZNDH1,IE,SHRS,USD,TP_39,TM_48,GB,0R3D,EBAY ORD,EBAY ORD (CDI),150,.01,10,17804347,17804347,12/02/2018
GES1,GE10,ASML HOLDING NV,USN070592100,BYZK808,IE,DPRS,USD,TP_39,TM_43,GB,0M42,ASML HOLDING AD,ASML HOLDING ADR REP ORD (CDI),30,.01,10,5167523,5167523,04/12/2017
GES1,GE10,MOMO INC,US60879B1070,BG05XC9,IE,DPRS,USD,TP_39,TM_44,GB,0K2P,MOMO ADR REP 2,MOMO ADR REP 2 ORD CLASS A (CDI),300,.01,10,3204360,3204360,12/07/2018
GES1,GE10,NOKIA OYJ,US6549022043,BG05XQ3,IE,DPRS,USD,TP_39,TM_43,GB,0K8D,NOKIA ADR REPSG,NOKIA ADR REP ONE ORD SERIE (CDI),1000,.01,10,3456700,3456700,04/12/2017
GES1,GE10,VIPSHOP HOLDINGS LTD,US92763W1036,BG064N0,IE,DPRS,USD,TP_39,TM_43,GB,0LQ0,VIPSHOP HOLDGS,VIPSHOP HOLDINGS SPON ADS REP CDI,750,.01,10,3987500,3987500,12/02/2018
GES1,GE10,SINA CORP,KYG814771047,BG05PZ6,IE,SHRS,USD,TP_39,TM_43,GB,0Z3O,SINA ORD,SINA ORD (CDI),150,.01,10,4780079,4780079,15/10/2019
GES1,GE10,WEIBO CORP,US9485961018,BG063L1,IE,DPRS,USD,TP_39,TM_44,GB,0LUG,WEIBO ADR REP 1,WEIBO ADR REP 1 ORD CLASS A (CDI),150,.01,10,1945639,1945639,12/02/2018
GES1,GE10,BANCO SANTANDER SA,US05964H1059,BG05R50,IE,DPRS,USD,TP_39,TM_43,GB,0HLE,BANCO SANTANDER,BANCO SANTANDER ADR REP 1 ORD (CDI),1500,.01,10,1458488,1458488,12/02/2018
GES1,GE10,BAOZUN INC,US06684L1035,BG05R61,IE,DPRS,USD,TP_39,TM_44,GB,0HLU,BAOZUN ADR REP,BAOZUN ADR REP ORD CLASS A (CDI),150,.01,10,1061307,1061307,12/02/2018
GES1,GE10,BERKSHIRE HATHAWAY INC,US0846701086,BG05R83,IE,SHRS,USD,TP_39,TM_43,GB,0HN0,BERKSHIRE HATHA,BERKSHIRE HATHAWAY CLASS A (CDI),1,.01,10,543125,543125,12/02/2018
GES1,GE10,NEW ORIENTAL EDUCATION & TECHNOLOGY,US6475811070,BD6THC2,IE,DPRS,USD,TP_39,TM_43,GB,0K75,NEW ORIENTL EDU,NEW ORIENTAL EDU & TECH (CDI),50,.01,10,5082479,5082479,15/10/2019
GES1,GE10,ENI SPA,US26874R1086,BF5KR75,IE,DPRS,USD,TP_39,TM_43,GB,0TD2,ENI ADR,ENI ADR (CDI),200,.01,10,236339,236339,04/12/2017
GES1,GE10,BOOKING HOLDINGS INC,US09857L1089,BF17048,IE,SHRS,USD,TP_39,TM_48,GB,0W2Y,BOOKING HOLDING,BOOKING HOLDINGS ORD (CDI),3,.01,10,29178506,29178506,15/10/2019
GES1,GE10,"IQIYI, INC",US46267X1081,BYVR278,IE,DPRS,USD,TP_39,TM_44,GB,0XWG,IQIYI ADS REP 7,IQIYI ADS REP 7 ORD CLASS A (CDI),300,.01,10,3817239,3817239,18/07/2018
GES1,GE10,BILIBILI INC,US0900401060,BGV70N4,IE,DPRS,USD,TP_39,TM_43,GB,0T3W,BILIBILI ADS,BILIBILI ADS (CDI),500,.01,10,967809,967809,04/10/2018
GES1,GE10,UBER TECHNOLOGIES INC,US90353T1007,BFYWH05,IE,SHRS,USD,TP_39,TM_48,GB,0A1U,UBER TECHNOLOGI,UBER TECHNOLOGIES ORD (CDI),200,.01,10,5487690,5487690,20/05/2019
GES1,GE10,ANHEUSER BUSCH INBEV NV,US03524A1088,BJ4PL22,IE,DPRS,USD,TP_39,TM_43,GB,0A22,ANHEUSER BUSCH,ANHEUSER BUSCH ADR REP 1 ORD (CDI),75,.01,10,1717101,1717101,04/12/2017
GES1,GE10,BANCO BILBAO VIZCAYA ARGENTARIA SA,US05946K1016,BK5MT69,IE,DPRS,USD,TP_39,TM_43,GB,0A2B,BANCO BILBAO VI,BANCO BILBAO VIZCAYA ARG ADR (CDI),1000,.01,10,347214,347214,03/10/2019
GES1,GE10,UP FINTECH HOLDING LTD,US91531W1062,BK5MT70,IE,DPRS,USD,TP_39,TM_43,GB,0A32,UP FINTECH HOLD,UP FINTECH HOLDING ADR (CDI),1500,.01,10,4988,4988,03/10/2019
GES1,GE10,CRH PLC,US12626K2033,3158597,IE,DPRS,USD,TP_39,TM_43,GB,0A2D,CRH ADR REPSG 1,CRH ADR REP 1 ORD (CDI),200,.01,10,1309605,1309605,04/12/2017
GES1,GE10,CHINA LIFE INSURANCE CO LTD,US16939P1066,BK5MT81,IE,DPRS,USD,TP_39,TM_43,GB,0A2E,CHINA LIFE INSU,CHINA LIFE INS ADR REP 5 H ORD (CDI),500,.01,10,165790,165790,03/10/2019
GES1,GE10,58.COM INC,US31680Q1040,BK5MTC5,IE,DPRS,USD,TP_39,TM_43,GB,0A2G,58.COM ADR REP,58 COM ADR REP 2 ORD CLASS (CDI),100,.01,10,1008431,1008431,03/10/2019
GES1,GE10,51JOB INC,US3168271043,BK5MTD6,IE,DPRS,USD,TP_39,TM_43,GB,0A2H,51JOB ADR REP O,51JOB ADR REP ORD (CDI),75,.01,10,667621,667621,03/10/2019
GES1,GE10,ING GROEP NV,US4568371037,BK5MTG9,IE,DPRS,USD,TP_39,TM_43,GB,0A2K,ING GROEP ADR R,ING GROEP ADR REP 1 ORD (CDI),500,.01,10,1456266,1456266,04/12/2017
GES1,GE10,INTERNATIONAL CONSOLIDATED AIRLINES,US4593481082,BK5MTH0,IE,DPRS,USD,TP_39,TM_43,GB,0A2L,INTERNATIONAL C,INT CON AIRLINES GROUP (CDI),500,.01,10,519301,519301,03/10/2019
GES1,GE10,KONINKLIJKE PHILIPS NV,US5004723038,BK5MTJ2,IE,DPRS,USD,TP_39,TM_43,GB,0A2M,KONINKLIJKE PHI,KONINKLIJKE PHILIPS ADR (CDI),150,.01,10,1019754,1019754,04/12/2017
GES1,GE10,MELCO RESORTS & ENTERTAINMENT LTD,US5854641009,BK5MTP8,IE,DPRS,USD,TP_39,TM_43,GB,0A2P,MELCO RESORTS E,MELCO RESORTS ENT ADR (CDI),300,.01,10,792441,792441,03/10/2019
GES1,GE10,ORANGE SA,US6840601065,BK5MTQ9,IE,DPRS,USD,TP_39,TM_43,GB,0A2Q,ORANGE ADR REP,ORANGE ADR REP 1 ORD (CDI),300,.01,10,24902,24902,04/12/2017
GES1,GE10,PETROCHINA CO LTD,US71646E1001,BK5MTS1,IE,DPRS,USD,TP_39,TM_43,GB,0A2R,PETROCHINA ADR,PETROCHINA ADR REP 100 ORD (CDI),100,.01,10,222542,222542,03/10/2019
GES1,GE10,QUDIAN INC,US7477981069,BK5MVQ3,IE,DPRS,USD,TP_39,TM_43,GB,0A2T,QUDIAN ADS REP,QUDIAN ADR REPRES (CDI),1000,.01,10,963387,963387,03/10/2019
GES1,GE10,RYANAIR HOLDINGS PLC,US7835132033,BK5MTX6,IE,DPRS,USD,TP_39,TM_43,GB,0A2U,RYANAIR HOLDING,RYANAIR HOLDINGS ADR REP 5 ORD (CDI),100,.01,10,465556,465556,15/08/2017
GES1,GE10,SANOFI SA,US80105N1054,BK5MV18,IE,DPRS,USD,TP_39,TM_43,GB,0A2V,SANOFI ADR REP,SANOFI ADR REP 1 1/2 ORD (CDI),150,.01,10,4552124,4552124,04/12/2017
GES1,GE10,SAP SE,US8030542042,BK5MVV8,IE,DPRS,USD,TP_39,TM_43,GB,0A2W,SAP ADR REP 1 O,SAP ADR REP 1 ORD (CDI),50,.01,10,1912925,1912925,04/12/2017
GES1,GE10,TAL EDUCATION GROUP,US8740801043,BK5MVX0,IE,DPRS,USD,TP_39,TM_43,GB,0A2X,TAL EDUCATION G,TAL EDU GROUP 3 ADR REP ORD (CDI),150,.01,10,3799117,3799117,03/10/2019
GES1,GE10,TELEFONICA SA,US8793822086,BK5MTF8,IE,DPRS,USD,TP_39,TM_43,GB,0A2Y,TELEFONICA ADR,TELEFONICA ADR REP ONE ORD (CDI),750,.01,10,790249,790249,03/10/2019
GES1,GE10,TOTAL SE,US89151E1091,BK5MTK3,IE,DPRS,USD,TP_39,TM_43,GB,0A30,TOTAL ADR REP 1,TOTAL ADR REPSG ONE ORD (CDI),100,.01,10,6944756,6944756,20/07/2020
GES1,GE10,ZTO EXPRESS (CAYMAN) INC,US98980A1051,BK5MWB5,IE,DPRS,USD,TP_39,TM_43,GB,0A33,ZTO EXPRESS CAY,ZTO EXP CAYMAN ADR REP ORD (CDI),300,.01,10,2577469,2577469,03/10/2019
GES1,GE10,HUAZHU GROUP LTD,US44332N1063,BK5MV07,IE,DPRS,USD,TP_39,TM_43,GB,0A2I,HUAZHU GROUP AD,HUAZHU GROUP ADR REP ORD (CDI),200,.01,10,2226838,2226838,03/10/2019
GES1,GE10,PINDUODUO INC,US7223041028,BK5MVR4,IE,DPRS,USD,TP_39,TM_43,GB,0A2S,PINDUODUO ADR R,PINDUODUO ADR REP 4 ORD (CDI),200,.01,10,2431398,2431398,15/10/2019
GES1,GE10,TENCENT MUSIC ENTERTAINMENT GROUP,US88034P1093,BK5MVS5,IE,DPRS,USD,TP_39,TM_43,GB,0A2Z,TENCENT MUSC EN,TENCENT MUSIC ENT GROUP ADR (CDI),500,.01,10,1965867,1965867,03/10/2019
GES1,GE10,LYFT INC,US55087P1049,BK5MVW9,IE,SHRS,USD,TP_39,TM_44,GB,0A2O,LYFT CL A ORD,LYFT ORD  CLASS A (CDI),150,.01,10,1065390,1065390,03/10/2019
GES1,GE10,FUTU HOLDINGS LIMITED,US36118L1061,BK5MWS2,IE,DPRS,USD,TP_39,TM_43,GB,0FUT,FUTU HLDGS,FUTU HLDGS ADR REP ORD (CDI),500,.01,10,9921,9921,03/10/2019
GES1,GE10,TRIP.COM GROUP LTD,US89677Q1076,BK0WGP2,IE,DPRS,USD,TP_39,TM_43,GB,0I50,TRIP.COM GROUP,TRIP.COM GROUP 8 ADR REPI (CDI),200,.01,10,8520450,8520450,05/03/2020
GES1,GE10,JOYY INC,US46591M1099,BK59885,IE,DPRS,USD,TP_39,TM_45,GB,0VVY,YY ADR REP CL A,YY ADR REP ORD CLASS A (CDI),100,.01,10,2637648,2637648,31/12/2019
